Post_ID,Hashtag,Region,Views,Likes,Shares,Comments,Engagement_Level,Platform_TikTok,Platform_Twitter,Platform_YouTube,Content_Type_Post,Content_Type_Reel,Content_Type_Shorts,Content_Type_Tweet,Content_Type_Video,Engagement_Label
Post_4343,#Music,UK,3317729,116194,2028,7496,High,True,False,False,False,False,False,False,True,0
Post_4344,#Fitness,Japan,4487563,464720,58373,32131,Low,False,False,False,False,False,False,False,False,1
Post_4345,#Comedy,Brazil,2329784,261145,22025,8805,High,False,True,False,True,False,False,False,False,1
Post_4346,#Viral,Japan,3059064,460974,21878,36819,Medium,True,False,False,False,False,False,False,True,1
Post_4347,#Music,Canada,3033270,51007,21168,7800,Medium,False,False,True,False,False,False,False,True,0
Post_4348,#Fashion,India,82665,62403,34856,42188,Low,False,False,True,False,True,False,False,False,0
Post_4349,#Dance,USA,867101,79921,53160,12692,Medium,False,True,False,True,False,False,False,False,0
Post_4350,#Music,Germany,196186,418310,29119,33093,High,False,False,False,True,False,False,False,False,1
Post_4351,#Comedy,USA,3318543,8969,75591,42308,Low,True,False,False,False,False,False,False,True,0
Post_4352,#Comedy,USA,2245167,373576,11950,17147,Low,False,False,True,True,False,False,False,False,1
Post_4353,#Dance,Germany,498614,77138,95772,32235,Low,False,False,False,False,False,False,False,False,0
Post_4354,#Challenge,Canada,847940,380765,39970,29031,High,True,False,False,False,False,True,False,False,1
Post_4355,#Viral,Canada,1614171,402810,51138,42356,Medium,False,True,False,False,False,False,False,True,1
Post_4356,#Fashion,Germany,4680679,293744,29872,10322,Low,False,False,False,False,False,False,False,True,1
Post_4357,#Music,UK,3771142,228803,45574,47221,Medium,True,False,False,False,True,False,False,False,0
Post_4358,#Tech,Brazil,3354640,123496,73616,39633,Low,False,False,True,False,False,False,False,True,0
Post_4359,#Fitness,Australia,818282,458526,74074,3589,Low,False,False,True,False,False,False,False,False,1
Post_4360,#Music,India,4309403,216401,26305,39385,Low,False,False,False,False,False,False,False,True,0
Post_4361,#Fitness,UK,3194403,260682,76842,15971,Medium,False,False,False,False,True,False,False,False,1
Post_4362,#Fashion,Australia,1520447,20790,87638,21215,Medium,False,False,False,False,False,False,True,False,0
Post_4363,#Tech,Brazil,4012898,181340,98327,31111,Low,True,False,False,False,False,False,False,False,0
Post_4364,#Tech,Japan,4738286,411605,87411,40613,Medium,True,False,False,False,True,False,False,False,1
Post_4365,#Tech,UK,3740619,239084,56082,20155,High,False,True,False,False,True,False,False,False,0
Post_4366,#Comedy,USA,947096,449377,99953,19082,Low,False,True,False,False,False,False,False,False,1
Post_4367,#Gaming,Germany,1815108,311741,16886,34948,Medium,False,False,False,False,False,False,False,False,1
Post_4368,#Music,Japan,2808130,115962,9701,43849,Medium,False,False,False,False,False,False,False,True,0
Post_4369,#Challenge,Japan,903431,290789,94929,34805,Medium,False,False,True,False,False,True,False,False,1
Post_4370,#Fitness,India,3338024,257886,33840,16547,Low,False,True,False,False,False,False,False,False,1
Post_4371,#Comedy,UK,939687,196880,64509,3021,Low,True,False,False,False,True,False,False,False,0
Post_4372,#Fashion,Canada,1737194,499309,81979,29974,Low,False,True,False,False,False,False,True,False,1
Post_4373,#Tech,Australia,387184,220530,48240,40769,Medium,False,False,True,False,False,False,False,False,0
Post_4374,#Dance,UK,3192456,38469,3444,1286,Medium,False,False,False,False,False,False,True,False,0
Post_4375,#Comedy,Brazil,2023845,166290,32114,12609,High,False,False,True,False,False,False,False,False,0
Post_4376,#Education,UK,1174209,49685,36336,21636,High,False,False,True,False,False,False,True,False,0
Post_4377,#Music,Germany,4603856,171523,44524,46309,Low,True,False,False,False,False,False,True,False,0
Post_4378,#Comedy,UK,838530,238746,87605,1193,Medium,True,False,False,False,False,False,False,False,0
Post_4379,#Gaming,UK,3616888,159221,64720,28693,Low,True,False,False,False,False,False,True,False,0
Post_4380,#Dance,Japan,746217,153509,56520,48786,Medium,True,False,False,False,False,False,False,False,0
Post_4381,#Fitness,Canada,1176367,412820,10950,43729,Low,False,False,False,False,False,False,False,False,1
Post_4382,#Education,UK,2589570,76129,95385,23497,High,False,False,True,False,True,False,False,False,0
Post_4383,#Tech,Brazil,1200061,282587,23371,29152,Medium,False,True,False,False,False,False,True,False,1
Post_4384,#Tech,USA,3570089,335278,91228,47015,Low,False,False,False,False,False,True,False,False,1
Post_4385,#Fashion,Brazil,2252723,348883,38959,6709,Low,True,False,False,False,False,False,True,False,1
Post_4386,#Education,USA,4651762,237587,10380,40921,Low,False,False,True,False,False,True,False,False,0
Post_4387,#Fashion,Australia,4906990,213275,81187,21239,Low,True,False,False,False,False,False,True,False,0
Post_4388,#Fashion,Australia,4592642,5201,65853,17955,Medium,True,False,False,False,True,False,False,False,0
Post_4389,#Challenge,USA,3975840,247776,42724,29220,High,False,True,False,False,False,False,False,True,0
Post_4390,#Gaming,USA,230848,14445,34663,9023,Medium,False,True,False,False,False,False,True,False,0
Post_4391,#Fashion,Brazil,2750057,417313,58474,6414,Medium,False,False,False,False,True,False,False,False,1
Post_4392,#Fitness,Australia,4608617,83329,8332,25349,Low,False,False,False,False,False,True,False,False,0
Post_4393,#Fashion,Australia,2796853,277310,49504,4306,High,False,False,True,False,False,False,True,False,1
Post_4394,#Challenge,Brazil,2907246,316674,22139,30606,Low,False,False,True,False,False,True,False,False,1
Post_4395,#Gaming,Brazil,2710476,51266,2269,35709,Low,True,False,False,False,False,True,False,False,0
Post_4396,#Comedy,Australia,1373454,399246,42658,30494,High,False,False,True,False,False,True,False,False,1
Post_4397,#Fashion,India,582999,200303,2292,45395,High,True,False,False,False,False,False,True,False,0
Post_4398,#Fashion,Japan,4921777,99498,92717,22408,High,False,True,False,False,False,False,False,True,0
Post_4399,#Dance,Germany,537340,457261,50869,8177,Low,False,True,False,False,False,False,False,True,1
Post_4400,#Tech,UK,2841356,453277,82886,41269,High,False,False,True,False,False,False,False,False,1
Post_4401,#Dance,Australia,4622736,263342,43263,10974,High,False,False,False,True,False,False,False,False,1
Post_4402,#Education,Brazil,3037201,417123,64193,32678,Low,False,True,False,False,False,True,False,False,1
Post_4403,#Gaming,India,4775115,173834,81079,11190,Low,False,True,False,False,False,False,False,False,0
Post_4404,#Gaming,Japan,3258029,425865,19999,22302,Low,True,False,False,False,False,False,False,True,1
Post_4405,#Challenge,USA,1856036,155912,86548,37551,High,True,False,False,False,False,False,False,True,0
Post_4406,#Gaming,Germany,737720,449979,95027,2597,Medium,True,False,False,True,False,False,False,False,1
Post_4407,#Challenge,Japan,3734868,430185,97021,20606,Low,True,False,False,False,False,True,False,False,1
Post_4408,#Fashion,Japan,563991,425610,63863,38250,High,False,False,False,True,False,False,False,False,1
Post_4409,#Gaming,Australia,1282138,326018,62192,21252,Low,False,True,False,True,False,False,False,False,1
Post_4410,#Comedy,USA,1599830,114184,22013,4679,High,False,False,True,False,True,False,False,False,0
Post_4411,#Gaming,Germany,467214,397417,72166,13251,Low,False,False,False,False,True,False,False,False,1
Post_4412,#Tech,USA,2721832,396009,59393,23579,Low,False,False,True,False,False,False,True,False,1
Post_4413,#Fitness,India,813436,150574,60145,45183,Low,False,True,False,True,False,False,False,False,0
Post_4414,#Fashion,Brazil,254930,321153,79004,5540,High,False,True,False,False,False,False,True,False,1
Post_4415,#Dance,UK,2976863,92424,67422,45430,Low,True,False,False,False,True,False,False,False,0
Post_4416,#Viral,USA,3544239,157677,52712,18293,Medium,True,False,False,False,False,False,False,True,0
Post_4417,#Tech,UK,3524926,301463,22012,41393,High,False,False,True,False,False,False,False,False,1
Post_4418,#Gaming,India,2257240,452058,18608,10444,Low,False,False,False,False,False,False,False,True,1
Post_4419,#Comedy,Canada,4358378,329756,47703,6187,High,False,True,False,False,True,False,False,False,1
Post_4420,#Fashion,UK,4848504,370506,57130,27458,Medium,False,True,False,False,False,False,False,True,1
Post_4421,#Gaming,Australia,1595215,423374,28961,38085,Medium,True,False,False,False,True,False,False,False,1
Post_4422,#Viral,India,267239,358950,54558,25006,Low,False,False,False,False,False,False,False,True,1
Post_4423,#Viral,Australia,3012082,421961,52912,1842,Medium,False,False,True,False,False,False,True,False,1
Post_4424,#Gaming,Germany,554142,60701,68343,16296,High,False,False,False,False,False,False,True,False,0
Post_4425,#Fitness,Australia,751792,34057,22585,6591,Low,False,True,False,False,False,False,True,False,0
Post_4426,#Dance,UK,719722,458100,94550,26603,Low,False,False,True,False,False,False,False,True,1
Post_4427,#Viral,Germany,4983897,256077,71883,39186,Medium,False,False,True,False,True,False,False,False,1
Post_4428,#Tech,USA,4305709,405655,44565,43719,Low,True,False,False,False,False,False,True,False,1
Post_4429,#Challenge,Japan,3147607,123912,24092,41902,High,False,False,False,True,False,False,False,False,0
Post_4430,#Tech,India,3490352,413255,51747,17805,Medium,False,True,False,False,False,False,False,False,1
Post_4431,#Challenge,UK,3478951,72455,68320,473,Low,False,False,True,False,False,True,False,False,0
Post_4432,#Tech,Brazil,1587926,454473,51082,30682,Medium,True,False,False,False,False,False,False,True,1
Post_4433,#Gaming,USA,1195872,119293,22493,5224,Medium,False,False,True,True,False,False,False,False,0
Post_4434,#Tech,Canada,516620,7855,54958,12841,High,False,True,False,False,False,False,False,False,0
Post_4435,#Dance,USA,2877882,3704,99815,2199,Low,False,True,False,False,False,False,True,False,0
Post_4436,#Gaming,USA,1912258,227267,59710,19661,Medium,True,False,False,True,False,False,False,False,0
Post_4437,#Music,USA,466743,253098,39009,47537,High,False,False,False,False,False,False,False,False,1
Post_4438,#Education,Australia,1111633,356767,16497,5222,Medium,True,False,False,False,False,True,False,False,1
Post_4439,#Dance,UK,1248834,191587,55987,7710,High,False,True,False,False,False,False,False,True,0
Post_4440,#Music,Brazil,2289790,171584,8515,44817,Medium,True,False,False,False,False,False,True,False,0
Post_4441,#Fitness,India,3072740,261975,66794,31510,Medium,True,False,False,False,False,True,False,False,1
Post_4442,#Dance,Australia,4316183,219615,14485,34691,Low,False,False,True,False,False,False,False,False,0
Post_4443,#Music,USA,1514380,480539,78070,24089,High,False,True,False,False,False,True,False,False,1
Post_4444,#Comedy,UK,3219097,290198,90587,8704,Medium,True,False,False,False,False,True,False,False,1
Post_4445,#Education,UK,56016,357109,3830,27527,Low,False,True,False,True,False,False,False,False,1
Post_4446,#Gaming,Canada,637729,241923,62036,44594,High,False,False,False,True,False,False,False,False,0
Post_4447,#Dance,USA,1596726,486131,14674,40353,Low,True,False,False,False,False,False,True,False,1
Post_4448,#Dance,UK,1161484,221418,84473,42623,Low,False,False,True,False,False,True,False,False,0
Post_4449,#Gaming,UK,1081777,48326,42923,6408,High,False,False,False,False,False,True,False,False,0
Post_4450,#Fashion,India,2803598,227995,2103,35208,Medium,False,True,False,False,True,False,False,False,0
Post_4451,#Viral,USA,2304844,221874,61744,22713,Medium,False,False,True,False,False,True,False,False,0
Post_4452,#Fitness,Germany,1945496,290804,36541,15838,Low,False,False,False,False,True,False,False,False,1
Post_4453,#Gaming,Australia,2506710,320606,1565,39465,Low,True,False,False,False,False,False,True,False,1
Post_4454,#Gaming,Brazil,2254522,294121,86843,12828,High,True,False,False,False,False,False,False,False,1
Post_4455,#Challenge,Australia,3924268,498261,8499,11392,High,False,False,False,False,True,False,False,False,1
Post_4456,#Comedy,USA,568573,45982,59886,44122,High,False,False,False,False,False,False,False,False,0
Post_4457,#Gaming,Japan,3111832,171402,51391,12925,Medium,False,False,False,True,False,False,False,False,0
Post_4458,#Fitness,Australia,2304449,355721,54164,43193,Low,False,False,False,False,True,False,False,False,1
Post_4459,#Comedy,Australia,3404604,333847,7512,7909,Medium,False,True,False,False,False,False,False,True,1
Post_4460,#Viral,USA,1658784,386659,53867,26339,High,False,True,False,False,False,True,False,False,1
Post_4461,#Dance,UK,1246083,94202,77172,13491,High,False,False,True,False,True,False,False,False,0
Post_4462,#Viral,Germany,4131095,134585,24149,46525,Low,False,False,True,True,False,False,False,False,0
Post_4463,#Fashion,Australia,3664947,498276,45486,29141,Low,False,False,True,False,False,False,False,True,1
Post_4464,#Challenge,India,3247592,76079,75922,31681,High,False,True,False,False,False,False,True,False,0
Post_4465,#Music,Canada,3144724,346002,68200,21104,High,False,False,False,True,False,False,False,False,1
Post_4466,#Gaming,Australia,3567170,178506,37026,14997,Low,False,False,False,True,False,False,False,False,0
Post_4467,#Music,Japan,4966638,456635,19925,15827,High,False,True,False,False,False,False,False,False,1
Post_4468,#Fitness,USA,2381324,166638,40364,47901,Medium,False,True,False,False,False,False,False,False,0
Post_4469,#Fashion,Brazil,4678841,316721,59725,28125,High,False,True,False,False,False,False,True,False,1
Post_4470,#Music,USA,4781223,331083,5095,10256,Low,False,False,False,False,False,False,False,True,1
Post_4471,#Education,Brazil,3995394,281704,78827,40414,Low,False,False,True,False,True,False,False,False,1
Post_4472,#Education,Japan,97529,279809,38158,27001,Medium,False,True,False,False,False,False,False,True,1
Post_4473,#Dance,Germany,1035139,212435,51821,2303,High,False,False,False,False,True,False,False,False,0
Post_4474,#Comedy,USA,46451,62611,79389,17478,Medium,False,False,False,False,False,True,False,False,0
Post_4475,#Dance,Brazil,765809,328597,19358,9245,Medium,True,False,False,True,False,False,False,False,1
Post_4476,#Fitness,Canada,4412202,420756,75784,30893,Medium,False,False,True,False,False,False,False,True,1
Post_4477,#Dance,UK,3605698,33232,26198,40691,Low,False,False,True,False,True,False,False,False,0
Post_4478,#Dance,Brazil,2858575,9364,19588,41663,High,False,True,False,False,True,False,False,False,0
Post_4479,#Fitness,Canada,521996,477724,90232,45777,High,False,False,False,False,False,True,False,False,1
Post_4480,#Gaming,Japan,2825457,210288,13695,5774,Medium,False,False,False,True,False,False,False,False,0
Post_4481,#Tech,Germany,3284443,227209,72888,31889,Medium,True,False,False,False,True,False,False,False,0
Post_4482,#Viral,USA,4005023,131700,58431,32829,High,False,False,True,False,False,False,False,False,0
Post_4483,#Education,Canada,2160970,332512,86309,47146,High,False,False,False,True,False,False,False,False,1
Post_4484,#Dance,India,292774,182788,97632,18942,High,True,False,False,False,False,False,True,False,0
Post_4485,#Gaming,Australia,2077958,258542,74670,39468,Medium,False,True,False,False,False,False,False,True,1
Post_4486,#Fashion,UK,105441,393868,81465,35311,Low,False,False,False,False,False,False,False,False,1
Post_4487,#Dance,India,4482313,170103,66262,46723,High,False,True,False,False,False,False,False,False,0
Post_4488,#Tech,Australia,128356,340433,58461,38076,Medium,True,False,False,False,False,True,False,False,1
Post_4489,#Education,Australia,644845,72412,61458,27972,Medium,False,True,False,False,False,False,False,False,0
Post_4490,#Challenge,India,1235026,220260,76228,39918,High,False,False,True,False,False,False,False,False,0
Post_4491,#Fashion,USA,2684761,368977,86498,33243,Low,False,False,True,True,False,False,False,False,1
Post_4492,#Tech,India,4601011,27813,42268,46788,High,True,False,False,False,True,False,False,False,0
Post_4493,#Gaming,Canada,3897648,255004,95891,24613,High,True,False,False,False,False,False,False,False,1
Post_4494,#Music,Japan,1421637,402011,97806,29398,High,True,False,False,False,False,False,False,True,1
Post_4495,#Challenge,Germany,255535,301119,9161,19777,Low,False,False,False,False,False,False,False,False,1
Post_4496,#Challenge,Australia,434662,116995,44116,26605,Low,False,False,True,False,False,False,False,True,0
Post_4497,#Education,UK,328051,470719,7022,853,Low,False,True,False,False,False,False,True,False,1
Post_4498,#Challenge,UK,3187163,113636,38956,23762,High,True,False,False,False,False,False,False,False,0
Post_4499,#Tech,Australia,4704584,289582,50984,18427,Low,True,False,False,False,False,False,False,True,1
Post_4500,#Tech,Australia,1350154,494375,56331,39720,High,False,True,False,False,True,False,False,False,1
Post_4501,#Challenge,Brazil,997524,304745,78986,38172,Low,False,False,False,False,False,False,False,True,1
Post_4502,#Challenge,India,3123791,288683,39757,32872,Medium,True,False,False,False,False,True,False,False,1
Post_4503,#Dance,Canada,399317,482528,46641,40719,Low,False,False,False,False,True,False,False,False,1
Post_4504,#Fashion,Canada,3681653,208934,36260,1360,High,False,True,False,False,True,False,False,False,0
Post_4505,#Gaming,Japan,178505,74704,25139,27831,High,False,True,False,False,True,False,False,False,0
Post_4506,#Fashion,Brazil,3950220,5327,35256,46251,Low,True,False,False,False,False,False,True,False,0
Post_4507,#Fashion,Brazil,3625266,332545,67824,5870,Low,True,False,False,False,True,False,False,False,1
Post_4508,#Fashion,Japan,42728,3266,25861,33547,Medium,True,False,False,False,False,True,False,False,0
Post_4509,#Fitness,USA,959411,133168,45872,14351,Medium,False,False,False,False,True,False,False,False,0
Post_4510,#Education,India,1335449,145891,14293,37944,High,False,False,True,False,False,False,False,True,0
Post_4511,#Challenge,Germany,2236066,192860,82823,1338,Low,False,False,True,False,False,False,False,True,0
Post_4512,#Education,Brazil,1148460,443609,15746,17351,Medium,False,False,False,False,False,False,False,True,1
Post_4513,#Comedy,India,2049729,346628,61047,40956,Medium,False,False,True,False,False,True,False,False,1
Post_4514,#Gaming,Canada,1139637,354344,53748,37406,Low,False,True,False,False,True,False,False,False,1
Post_4515,#Education,Canada,4925732,377998,36961,40392,Low,False,True,False,False,False,False,False,False,1
Post_4516,#Dance,UK,2756350,157829,59099,33878,Low,False,True,False,False,False,False,True,False,0
Post_4517,#Education,Germany,1102834,10831,8436,16461,Medium,False,False,False,True,False,False,False,False,0
Post_4518,#Fashion,India,2760244,179236,69819,8842,Medium,False,False,True,False,False,False,False,True,0
Post_4519,#Education,Brazil,3583260,326669,20618,15318,Medium,True,False,False,False,False,False,False,False,1
Post_4520,#Dance,Germany,1251963,462124,67230,1039,Low,False,True,False,False,True,False,False,False,1
Post_4521,#Education,USA,112559,484941,20456,26030,Medium,False,True,False,True,False,False,False,False,1
Post_4522,#Comedy,USA,4810035,156420,24420,44367,Low,False,False,True,False,True,False,False,False,0
Post_4523,#Fitness,Japan,3629617,180754,9532,6313,High,False,True,False,False,False,False,False,True,0
Post_4524,#Tech,USA,732664,298982,59897,20996,Medium,True,False,False,False,False,False,False,True,1
Post_4525,#Gaming,Japan,4618258,336390,38124,1639,High,False,False,True,False,False,True,False,False,1
Post_4526,#Dance,India,1418279,211899,96255,2567,Low,False,True,False,True,False,False,False,False,0
Post_4527,#Education,Germany,1715615,398432,42356,12514,Low,False,False,True,False,True,False,False,False,1
Post_4528,#Education,India,2000324,91564,66074,21963,Medium,False,True,False,False,False,False,False,True,0
Post_4529,#Dance,Canada,2787078,211378,66396,30882,High,True,False,False,False,False,True,False,False,0
Post_4530,#Music,India,2398278,346013,69432,23242,Low,False,False,True,True,False,False,False,False,1
Post_4531,#Gaming,India,3073012,362550,15841,26557,Low,False,False,False,False,False,True,False,False,1
Post_4532,#Education,UK,1846215,18294,7725,2146,Medium,False,True,False,False,False,True,False,False,0
Post_4533,#Comedy,India,1677328,147334,15048,20462,Low,True,False,False,False,False,False,True,False,0
Post_4534,#Education,Australia,194265,416016,56527,34233,High,False,True,False,False,False,True,False,False,1
Post_4535,#Comedy,Australia,1007963,55761,11552,36476,High,False,False,True,True,False,False,False,False,0
Post_4536,#Music,India,1745217,395015,1527,1127,High,False,True,False,False,False,False,True,False,1
Post_4537,#Viral,UK,4569333,417157,69945,1610,Low,False,False,False,False,False,False,False,False,1
Post_4538,#Tech,India,1590502,132452,45282,37835,Low,False,False,True,False,True,False,False,False,0
Post_4539,#Tech,Brazil,29712,153744,3574,22830,Low,False,True,False,False,False,False,False,True,0
Post_4540,#Comedy,India,3053697,307679,89535,42890,High,True,False,False,False,False,False,True,False,1
Post_4541,#Gaming,Brazil,4635805,171261,93859,29778,Low,False,False,False,False,False,False,True,False,0
Post_4542,#Fitness,Germany,369125,492042,88337,10110,Medium,False,False,True,False,False,False,True,False,1
Post_4543,#Viral,USA,74324,31018,63255,35276,Low,False,False,False,False,True,False,False,False,0
Post_4544,#Music,USA,2756021,38709,18178,42840,Low,False,False,True,True,False,False,False,False,0
Post_4545,#Comedy,India,3660291,150358,60232,44168,Low,False,True,False,False,True,False,False,False,0
Post_4546,#Challenge,Brazil,4035023,480450,83498,1828,High,False,False,True,False,False,False,False,False,1
Post_4547,#Fashion,Australia,1437126,183879,97221,43534,Low,False,False,True,False,False,False,True,False,0
Post_4548,#Challenge,UK,50612,269736,42711,6981,Low,False,False,False,False,False,False,True,False,1
Post_4549,#Fashion,Germany,2361090,41277,67669,9127,High,False,False,True,False,False,True,False,False,0
Post_4550,#Fitness,Brazil,3493327,206084,162,1310,Low,False,False,True,False,False,False,True,False,0
Post_4551,#Tech,USA,4838253,266199,59910,11768,Low,True,False,False,False,False,False,False,False,1
Post_4552,#Education,India,199923,120835,10819,11318,Medium,False,True,False,True,False,False,False,False,0
Post_4553,#Dance,UK,3650766,233944,90849,43814,Medium,True,False,False,False,False,False,True,False,0
Post_4554,#Challenge,UK,4573261,366527,58722,44114,Medium,True,False,False,False,True,False,False,False,1
Post_4555,#Viral,Australia,1312128,143980,37304,38740,High,False,True,False,False,False,False,False,True,0
Post_4556,#Education,Japan,338935,355832,51514,9529,High,False,False,True,False,False,True,False,False,1
Post_4557,#Dance,India,808212,283585,28197,42085,Medium,False,False,False,False,False,False,False,True,1
Post_4558,#Viral,India,2927977,443197,69420,23401,Medium,False,False,True,False,False,False,False,False,1
Post_4559,#Comedy,India,3991596,263367,65801,20748,Low,True,False,False,False,True,False,False,False,1
Post_4560,#Tech,Australia,4929171,127973,68499,1241,Medium,False,False,True,False,False,False,False,False,0
Post_4561,#Music,USA,2621315,282274,42011,41299,High,False,False,True,False,False,False,False,False,1
Post_4562,#Fitness,Canada,2106161,458518,62036,19006,Medium,True,False,False,False,False,True,False,False,1
Post_4563,#Comedy,USA,1577238,400151,87336,31218,Medium,True,False,False,False,False,True,False,False,1
Post_4564,#Gaming,UK,2156983,283478,46690,49938,Low,True,False,False,False,False,False,False,False,1
Post_4565,#Dance,Australia,2047644,237289,24803,5008,High,False,False,False,False,False,True,False,False,0
Post_4566,#Comedy,Brazil,752438,199061,32859,21330,High,False,True,False,False,False,False,False,False,0
Post_4567,#Fitness,USA,1011802,337782,88350,32967,Medium,False,False,False,False,True,False,False,False,1
Post_4568,#Music,USA,1122719,48060,58549,25881,High,False,True,False,False,False,False,False,True,0
Post_4569,#Education,UK,2813260,260597,64519,46775,High,True,False,False,False,True,False,False,False,1
Post_4570,#Gaming,UK,3978999,19200,44821,24372,Medium,True,False,False,False,False,False,False,True,0
Post_4571,#Education,India,4755630,369132,72628,1581,Low,False,False,False,False,False,True,False,False,1
Post_4572,#Gaming,USA,5679,95171,63079,40180,Medium,True,False,False,False,False,False,False,True,0
Post_4573,#Education,Australia,354097,313064,85802,10849,Low,False,False,True,False,False,True,False,False,1
Post_4574,#Dance,India,4159829,263829,77015,8741,High,False,False,True,False,False,False,False,False,1
Post_4575,#Viral,Germany,2936409,161409,1809,5457,Low,False,False,False,False,False,True,False,False,0
Post_4576,#Music,Germany,2748383,325417,19117,11624,High,False,False,False,False,True,False,False,False,1
Post_4577,#Challenge,Australia,2763379,424976,27036,13761,Low,False,False,False,False,False,True,False,False,1
Post_4578,#Education,UK,4749326,339397,81612,44880,High,False,False,True,False,False,False,False,True,1
Post_4579,#Gaming,USA,2992211,95547,23448,33090,Medium,False,True,False,False,False,False,False,True,0
Post_4580,#Dance,Brazil,4379134,77485,88805,39157,Medium,True,False,False,False,False,False,False,False,0
Post_4581,#Comedy,Australia,4747855,269782,51923,2531,Medium,False,False,True,False,False,True,False,False,1
Post_4582,#Viral,Canada,3261233,113979,8547,35128,Medium,False,False,True,False,False,False,True,False,0
Post_4583,#Challenge,Japan,3508531,412551,11271,34686,Low,True,False,False,True,False,False,False,False,1
Post_4584,#Dance,Brazil,552118,440910,55306,15939,Medium,False,False,False,True,False,False,False,False,1
Post_4585,#Challenge,UK,2683552,210072,24960,35150,Medium,True,False,False,False,False,False,False,False,0
Post_4586,#Fitness,India,4099779,9695,81909,2348,Low,True,False,False,False,True,False,False,False,0
Post_4587,#Tech,Australia,4796690,426637,78236,41106,Medium,False,False,False,False,True,False,False,False,1
Post_4588,#Fitness,Australia,4292584,56812,1813,7614,Low,True,False,False,False,False,False,False,False,0
Post_4589,#Gaming,USA,27994,441518,38281,10867,High,False,False,False,False,True,False,False,False,1
Post_4590,#Education,Canada,4907437,164649,80863,15435,Low,False,False,True,False,True,False,False,False,0
Post_4591,#Challenge,UK,3285959,374420,82214,2020,Low,False,False,True,False,False,False,True,False,1
Post_4592,#Gaming,Australia,4839425,16246,88253,3964,Low,False,True,False,False,True,False,False,False,0
Post_4593,#Music,USA,2438444,429712,74676,42454,Low,False,False,True,False,False,False,False,False,1
Post_4594,#Music,Canada,1186804,210681,58049,2339,High,False,False,True,True,False,False,False,False,0
Post_4595,#Fashion,Brazil,1333176,495538,73212,49846,Low,False,False,True,False,False,False,False,False,1
Post_4596,#Challenge,Australia,4631125,42569,52242,7834,Low,False,True,False,False,False,True,False,False,0
Post_4597,#Fashion,UK,3291531,119950,87148,35630,Low,False,False,False,True,False,False,False,False,0
Post_4598,#Tech,Germany,3628910,263811,70589,13708,Low,False,True,False,False,False,False,True,False,1
Post_4599,#Education,USA,839571,217743,99857,21632,High,False,False,True,True,False,False,False,False,0
Post_4600,#Dance,Canada,2921498,121852,83407,40201,Low,False,False,True,False,True,False,False,False,0
Post_4601,#Fashion,Japan,2295646,440661,91268,5980,High,False,False,True,False,False,False,False,False,1
Post_4602,#Fashion,Germany,4885418,32889,49069,12821,Low,False,False,False,False,True,False,False,False,0
Post_4603,#Gaming,India,3777754,202276,35884,41913,High,False,True,False,False,False,False,True,False,0
Post_4604,#Music,UK,2618635,234407,36601,27278,High,False,False,True,True,False,False,False,False,0
Post_4605,#Fitness,UK,3635998,477287,87839,13330,Low,False,False,True,False,False,False,False,False,1
Post_4606,#Education,Brazil,4538803,37888,31285,41134,Low,False,False,False,True,False,False,False,False,0
Post_4607,#Gaming,Australia,1175078,42905,98581,20024,Medium,False,False,False,False,False,True,False,False,0
Post_4608,#Challenge,Canada,2317796,452942,67692,9904,High,True,False,False,False,False,False,False,False,1
Post_4609,#Dance,UK,2344865,398034,18988,6493,High,True,False,False,True,False,False,False,False,1
Post_4610,#Fashion,USA,788460,65933,20908,11908,Low,False,False,False,False,False,False,False,True,0
Post_4611,#Education,Canada,705892,101699,448,9268,High,True,False,False,False,False,False,True,False,0
Post_4612,#Viral,Canada,2676709,419849,21229,35123,Medium,False,False,True,False,False,False,False,False,1
Post_4613,#Challenge,USA,2045200,134618,68044,2299,Low,True,False,False,True,False,False,False,False,0
Post_4614,#Challenge,USA,4311581,74005,74174,9589,High,False,False,True,False,False,False,False,False,0
Post_4615,#Fashion,USA,811324,125535,79606,32458,Low,False,False,True,False,False,False,True,False,0
Post_4616,#Music,Brazil,2365962,466145,84706,38723,Low,True,False,False,False,False,False,False,False,1
Post_4617,#Viral,UK,4585788,431040,84174,8471,High,False,True,False,False,False,False,True,False,1
Post_4618,#Viral,USA,4242961,439654,97036,27828,High,False,False,True,False,False,False,False,True,1
Post_4619,#Tech,Australia,4032099,215854,31543,32321,High,False,True,False,False,False,False,False,True,0
Post_4620,#Comedy,Australia,1111912,478722,68409,1972,Medium,False,True,False,False,False,False,False,True,1
Post_4621,#Music,India,4461089,251802,50220,49414,Medium,False,False,False,False,True,False,False,False,1
Post_4622,#Fashion,India,4645972,426458,75602,34866,Low,False,False,True,True,False,False,False,False,1
Post_4623,#Education,Brazil,3752649,415112,30531,31028,Low,True,False,False,False,False,True,False,False,1
Post_4624,#Dance,Japan,1984418,214222,75144,10982,Low,False,False,False,False,False,False,False,True,0
Post_4625,#Tech,UK,1766643,372453,31196,35447,Low,False,False,False,False,False,False,False,True,1
Post_4626,#Fitness,UK,2056923,397189,60950,27927,High,True,False,False,False,False,False,True,False,1
Post_4627,#Tech,Australia,1263445,463074,99903,34170,Low,False,False,True,False,True,False,False,False,1
